出库作业流程包括以下作业环节：出库凭证审核、出库准备、出库验收、出库点交与销账、装载上车、发运、清理等。 ,出库凭证审核 出库准备 出库验收 出库点交与销账 装载上车 发运 清理,10,出库|作业|流程|包括|以下|作业|环节|：|出库|凭证|审核|、|出库|准备|、|出库|验收|、|出库|点交|与|销账|、|装载|上车|、|发运|、|清理|等|。| ,v|vn|n|v|f|vn|n|w|vn|n|vn|w|v|v|w|vn|vn|w|v|v|c|vn|w|v|v|w|vn|w|vn|u|w|w,出库|凭证|审核| |出库|准备| |出库|验收| |出库|点交|与|销账| |装载|上车| |发运| |清理,vn|n|vn|w|v|v|w|vn|vn|w|v|v|c|vn|w|v|v|w|vn|w|v
物品出库的形式包括：送货、收货人自提、过户 、取样、转仓,送货 收货人自提 过户  取样 转仓,10,物品|出库|的|形式|包括|：|送货|、|收|货人|自提|、|过户| |、|取样|、|转仓,n|v|u|n|v|w|vn|w|v|n|v|w|vn|w|w|v|w|n,送货| |收|货人|自提| |过户| | |取样| |转仓,vn|w|v|n|v|w|vn|w|w|v|w|v
拣选作业是根据出库信息或订单， 将顾客订购的物品从保管区或拣货区取出，也可以直接在进货过程中取出，并运至配货区的作业过程。 ,出库信息 订单 物品 保管区 拣货区 进货过程 配货区 作业过程,10,拣选|作业|是|根据|出库|信息|或|订单|，| |将|顾客|订购|的|物品|从|保管|区|或|拣货|区|取出|，|也|可以|直接|在|进货|过程|中|取出|，|并|运|至|配货|区|的|作业|过程|。| ,vn|n|v|p|vn|n|c|n|w|w|p|n|v|u|n|p|vn|n|c|vn|n|v|w|d|v|ad|p|vn|n|f|v|w|c|v|p|vn|n|u|vn|n|w|w,出库|信息| |订单| |物品| |保管|区| |拣货|区| |进货|过程| |配货|区| |作业|过程,vn|n|w|n|w|n|w|vn|n|w|vn|n|w|vn|n|w|vn|n|w|vn|n
常用的拣选作业主要有两种，单一拣选和批量拣选。,单一拣选 批量拣选,10,常用|的|拣选|作业|主要|有|两种|，|单一|拣选|和|批量|拣选|。,a|u|vn|n|ad|v|m|w|a|vn|c|n|v|w,单一|拣选| |批量|拣选,ad|v|w|n|v
补货时机一般有以下三种方式：批次补货、定时补货、随机补货,批次补货 定时补货 随机补货,10,补货|时机|一般|有|以下|三种|方式|：|批次|补货|、|定时|补货|、|随机|补货,vn|n|ad|v|f|m|n|w|n|v|w|d|v|w|d|v,批次|补货| |定时|补货| |随机|补货,n|v|w|d|v|w|d|v
批次补货是指通过计算机查询每天需要的总补货量以及持货区存货量的情况，将补货量一次性补足的方式。,计算机 查询 总补货量 持货区 存货量 补货量 一次性补足,10,批次|补货|是|指|通过|计算机|查询|每天|需要|的|总|补货|量|以及|持货|区|存货|量|的|情况|，|将|补货量|一次性|补足|的|方式|。,n|vn|v|v|p|n|v|TIME|v|u|a|vn|n|c|vn|n|n|n|u|n|w|p|n|d|v|u|n|w,计算机| |查询| |总|补货|量| |持货|区| |存货|量| |补货量| |一次性|补足,n|w|vn|w|a|vn|n|w|vn|n|w|n|n|w|n|w|d|v
补货方式包括：拼/整箱补货、托盘补货、货位补货、其他补货方式（直接补货、复合式补货、自动补货）,拼/整箱补货 托盘补货 货位补货 其他补货方式 直接补货 复合式补货 自动补货,10,补货|方式|包括|：|拼|/|整箱|补货|、|托盘|补货|、|货位|补货|、|其他|补货|方式|（|直接|补货|、|复合式|补货|、|自动|补货|）,vn|n|v|w|v|w|n|v|w|n|v|w|n|v|w|r|vn|n|w|ad|v|w|a|v|w|ad|v|w,拼|/|整箱|补货| |托盘|补货| |货位|补货| |其他|补货|方式| |直接|补货| |复合式|补货| |自动|补货,v|w|n|v|w|n|v|w|n|v|w|r|vn|n|w|ad|v|w|a|v|w|ad|v
配货作业的基本流程：分类；配货检查；包装、打捆,分类 配货检查 包装 打捆,10,配货|作业|的|基本|流程|：|分类|；|配货|检查|；|包装|、|打捆,vn|n|u|a|n|w|vn|w|vn|vn|w|n|w|v,分类| |配货|检查| |包装| |打捆,vn|w|vn|vn|w|n|w|v
配货作业的主要形式包括 ：单一配货作业、集中配货作业,单一 集中,10,配货|作业|的|主要|形式|包括| |：|单一|配货|作业|、|集中|配货|作业,vn|n|u|a|n|v|w|w|a|vn|n|w|ad|v|n,单一| |集中,a|w|v
单一配货作业是指每次只为一个客户进行配货服务。,每次 一个客户 配货服务,10,单一|配货|作业|是|指|每次|只|为|一个|客户|进行|配货|服务|。,a|vn|vn|v|v|r|d|p|m|n|v|vn|vn|w,每次| |一个|客户| |配货|服务,r|w|m|n|w|vn|vn
集中配货作业是指同时为多个客户进行配货服务。,同时 多个客户 配货服务,10,集中|配货|作业|是|指|同时|为多|个|客户|进行|配货|服务|。,ad|v|n|v|v|d|v|q|n|v|vn|vn|w,同时| |多|个|客户| |配货|服务,d|w|a|q|n|w|vn|vn
定量库存控制法也称为订购点法，是以固定订购点和订购批量为基础的一种库存量控制方法。,订购点法 固定订购点 订购批量 库存量 控制方法,10,定量库存控制法|也|称为|订购|点|法|，|是|以|固定|订购|点|和|订购批量|为|基础|的|一种|库存量|控制|方法|。,nz|d|v|vn|n|n|w|v|p|v|vn|n|c|nz|v|n|u|m|n|vn|n|w,订购点法| |固定|订购|点| |订购批量| |库存量| |控制|方法,nz|w|v|vn|n|w|nz|w|n|w|vn|n
定期库存控制法是以固定的检查和订购周期为基础的一种库存量控制方法。,固定检查 订购周期 库存量 控制方法,10,定期库存控制法|是|以|固定|的|检查|和|订购|周期|为|基础|的|一种|库存量|控制|方法|。,nz|v|p|a|u|vn|c|vn|n|v|n|u|m|n|vn|n|w,固定|检查| |订购|周期| |库存量| |控制|方法,a|vn|w|vn|n|w|n|w|vn|n
ABC分析法，就是以某类库存物资品种数占物资品种数的百分数和该类物资金额占库存物资总金额的百分数大小为标准，将库存物资分为A、B、C三类，进行分级管理。,某类 库存物资品种数 百分数 物资金额 库存物资总金额 百分数 库存物资 A、B、C 分级管理,10,ABC|分析法|，|就是|以|某|类|库存物|资品|种数|占|物|资品种|数|的|百分数|和|该类|物资|金额|占|库存|物资|总|金额|的|百分数|大小|为|标准|，|将|库存|物资|分为|A|、|B|、|C|三类|，|进行|分级|管理|。,nt|n|w|v|p|r|q|n|n|n|v|n|n|n|u|n|c|r|vn|n|v|n|n|a|n|u|n|n|v|n|w|p|vn|n|v|xc|w|xc|w|xc|m|w|v|vn|vn|w,某|类| |库存物|资品种|数| |百分数| |物资|金额| |库存|物资|总|金额| |百分数| |库存物资| |A|、|B|、|C| |分级|管理,r|q|w|n|n|n|w|n|w|n|n|w|n|n|a|n|w|n|w|n|w|xc|w|xc|w|xc|w|vn|vn
综合化机械作业，是指利用两种以上工具进行的装卸搬运作业。,两种以上 工具 装卸 搬运作业,10,综合化|机械|作业|，|是|指|利用|两种|以上|工具|进行|的|装卸|搬运|作业|。,vn|n|n|w|v|v|v|m|f|n|v|u|vn|vn|n|w,两种|以上| |工具| |装卸| |搬运|作业,m|f|w|n|w|vn|w|v|n
选择装卸搬运设备的原则有：利用重力的原则； 经济合理的原则；适应性原则；顺畅性原则,利用重力 经济合理 适应性 顺畅性,10,选择|装卸|搬运|设备|的|原则|有|：|利用|重力|的|原则|；| |经济|合理|的|原则|；|适应性|原则|；|顺畅性|原则,v|vn|vn|n|u|n|v|w|v|n|u|n|w|w|n|a|u|n|w|n|n|w|n|n,利用|重力| |经济|合理| |适应性| |顺畅性,v|n|w|n|a|w|n|w|n
做好储存准备工作中的心理准备：指货物在库期间，对货物保管和保养工作量及质量的心理预期。,货物 在库期间 货物 保管 保养 工作量 质量 心理预期,10,做好|储存|准备|工作|中|的|心理准备|：|指|货物|在|库|期间|，|对|货物|保管|和|保养|工作量|及|质量|的|心理|预期|。,v|vn|vn|n|f|u|n|w|v|n|p|n|f|w|p|n|vn|c|vn|n|c|n|u|n|vn|w,货物| |在|库|期间| |货物| |保管| |保养| |工作量| |质量| |心理|预期,n|w|p|n|f|w|n|w|v|w|vn|w|n|w|n|w|n|vn
做好储存准备工作中的物资准备：指货位、仓储笼、托盘、垫板、集装袋、拉伸缠绕膜、装卸搬运工具、保管保养机具、包装物以及消防灭火器材等物品的准备。,货位 仓储笼 托盘 垫板 集装袋 拉伸缠绕膜 装卸搬运工具 保管保养机具 包装物 消防灭火器材,10,做好|储存|准备|工作|中|的|物资|准备|：|指|货位|、|仓储笼|、|托盘|、|垫板|、|集装袋|、|拉伸缠绕膜|、|装卸|搬运|工具|、|保管|保养|机具|、|包装物|以及|消防|灭火|器材|等|物品|的|准备|。,v|vn|vn|n|f|u|n|vn|w|v|n|w|n|w|n|w|n|w|n|w|nz|w|v|vn|n|w|v|vn|n|w|n|c|vn|vn|n|u|n|u|vn|w,货位| |仓储笼| |托盘| |垫板| |集装袋| |拉伸缠绕膜| |装卸|搬运|工具| |保管|保养|机具| |包装物| |消防|灭火|器材,n|w|n|w|n|w|n|w|n|w|nz|w|v|vn|n|w|v|vn|n|w|n|w|vn|vn|n
装卸：指的是物品在指定地点以人力或机械载入或卸出运输工具的作业过程。,物品 指定地点 人力 机械 载入 卸出 运输工具,10,装卸|：|指|的|是|物品|在|指定|地点|以|人力|或|机械|载入|或|卸出|运输工具|的|作业|过程|。,vn|w|v|u|v|n|p|vn|n|p|n|c|n|v|c|v|n|u|vn|n|w,物品| |指定|地点| |人力| |机械| |载入| |卸出| |运输工具,n|w|vn|n|w|n|w|n|w|v|w|v|w|n
搬运：是指在同一场所内，对物品进行空间移动的作业过程。,同一场所 物品 空间移动 作业过程,10,搬运|：|是|指|在|同|一|场所|内|，|对|物品|进行|空间|移动|的|作业|过程|。,vn|w|v|v|p|a|m|n|f|w|p|n|v|n|vn|u|vn|n|w,同一|场所| |物品| |空间|移动| |作业|过程,a|n|w|n|w|n|v|w|vn|n
单件作业：是指利用人工搬运的单件作业。,人工搬运 单件作业,10,单件|作业|：|是|指|利用|人工|搬运|的|单件|作业|。,n|vn|w|v|v|v|n|v|u|n|n|w,人工|搬运| |单件|作业,n|v|w|n|vn
集装作业：是指运用集装箱、仓储笼、托盘、集装袋等进行集装后搬运的作业。,集装箱 仓储笼 托盘 集装袋 集装 搬运,10,集装|作业|：|是|指|运用|集装箱|、|仓储笼|、|托盘|、|集装袋|等|进行|集装|后|搬运|的|作业|。,vn|vn|w|v|v|v|n|w|n|w|n|w|n|u|v|v|f|v|u|n|w,集装箱| |仓储笼| |托盘| |集装袋| |集装| |搬运,n|w|n|w|n|w|n|w|n|w|v
散装作业：是指对粉末状物品及大批不适宜包装的散货进行的装卸搬运活动。,粉末状物品 不适宜包装 散货 装卸 搬运活动,10,散装|作业|：|是|指|对|粉末状|物品|及|大批|不适宜|包装|的|散货|进行|的|装卸|搬运|活动|。,a|n|w|v|v|p|n|n|c|m|a|n|u|n|v|u|vn|vn|n|w,粉末状|物品| |不适宜|包装| |散货| |装卸| |搬运|活动,n|n|w|a|n|w|n|w|vn|w|vn|n
装卸搬运方式——按照装卸搬运作业对象，分为单件作业、集装作业、散装作业。,单件作业 集装作业 散装作业,10,装卸|搬运|方式|—|—|按照|装卸|搬运|作业|对象|，|分为|单件|作业|、|集装|作业|、|散装|作业|。,v|vn|n|w|w|p|vn|vn|vn|n|w|v|n|n|w|vn|n|w|vn|n|w,单件|作业| |集装|作业| |散装|作业,n|n|w|vn|n|w|vn|n
在库作业准备包括四个部分：查验进货账卡，熟悉物品特性，制定物品储存方法，做好储存准备工作。,查验 进货账卡 熟悉 物品特性 制定 物品储存方法 储存准备工作,10,在|库|作业|准备|包括|四个|部分|：|查验|进货账卡|，|熟悉|物品|特性|，|制定|物品|储存|方法|，|做好|储存|准备|工作|。,p|n|n|v|v|m|n|w|v|nz|w|v|n|n|w|v|n|vn|n|w|v|vn|vn|n|w,查验| |进货账卡| |熟悉| |物品|特性| |制定| |物品|储存|方法| |储存|准备|工作,v|w|nz|w|v|w|n|n|w|v|w|n|vn|n|w|vn|vn|n
盘点：是指定期或临时对库存物品的实际数量清查、清点的作业。,定期 临时 库存物品 实际数量 清查 清点,10,盘点|：|是|指定期|或|临时|对|库存|物品|的|实际|数量|清查|、|清点|的|作业|。,vn|w|v|n|c|d|p|n|n|u|a|n|vn|w|v|u|n|w,定期| |临时| |库存|物品| |实际|数量| |清查| |清点,a|w|a|w|vn|n|w|a|n|w|vn|w|n
盘点是保证账、物、卡相符的重要措施之一。,账 物 卡 相符 重要措施,10,盘点|是|保证|账|、|物|、|卡|相符|的|重要|措施|之|一|。,vn|v|v|n|w|n|w|n|v|u|a|n|u|m|w,账| |物| |卡| |相符| |重要|措施,n|w|n|w|n|w|v|w|a|n
仓库的全面盘点：是指每季度、半年或年终财务结算前进行一次全面的盘点。,每季度 半年 年终 财务结算 一次全面 盘点,10,仓库|的|全面|盘点|：|是|指|每|季度|、|半年|或|年终|财务|结算|前|进行|一次|全面|的|盘点|。,n|u|a|vn|w|v|v|r|n|w|TIME|c|t|n|vn|f|v|m|a|u|vn|w,每|季度| |半年| |年终| |财务|结算| |一次|全面| |盘点,r|n|w|TIME|w|t|w|n|vn|w|m|a|w|vn
盘点方式包括：定期盘点和临时盘点。,定期 临时,10,盘点|方式|包括|：|定期|盘点|和|临时|盘点|。,vn|n|v|w|vd|v|c|a|vn|w,定期| |临时,a|w|a
盘点内容包括：数量盘点、重量盘点、账实核对、账卡核对、账账核对。,数量盘点 重量盘点 账实核对 账卡核对 账账核对,10,盘点|内容|包括|：|数量|盘点|、|重量|盘点|、|账|实|核对|、|账卡核对|、|账|账|核对|。,vn|n|v|w|n|vn|w|n|vn|w|n|ad|v|w|nz|w|n|n|v|w,数量|盘点| |重量|盘点| |账|实|核对| |账卡核对| |账|账|核对,n|vn|w|n|vn|w|n|ad|v|w|nz|w|n|n|v
盘点方法可分为两类，一类是人机盘点，一类是人工盘点。,人机 人工,10,盘点|方法|可|分为|两类|，|一类|是|人机|盘点|，|一类|是|人工|盘点|。,vn|n|v|v|m|w|m|v|n|v|w|m|v|n|v|w,人机| |人工,n|w|n
物品的养护作业：指对不同物品保护、保养、质量控制的活动。,不同物品 保护 保养 质量控制,10,物品|的|养护|作业|：|指|对|不同|物品|保护|、|保养|、|质量控制|的|活动|。,n|u|vn|n|w|v|p|a|n|vn|w|vn|w|vn|u|n|w,不同|物品| |保护| |保养| |质量控制,a|n|w|v|w|vn|w|vn
危险性物品：指具有易燃、爆炸、腐蚀、毒害、放射射线等性质的物品。,易燃 爆炸 腐蚀 毒害 放射射线,10,危险性|物品|：|指|具有|易燃|、|爆炸|、|腐蚀|、|毒害|、|放射|射线|等|性质|的|物品|。,n|n|w|v|v|an|w|vn|w|vn|w|vn|w|vn|n|u|n|u|n|w,易燃| |爆炸| |腐蚀| |毒害| |放射|射线,a|w|vn|w|vn|w|vn|w|vn|n
仓库所指的温度包括气温、库温及垛温。,气温 库温 垛温,10,仓库|所|指|的|温度|包括|气温|、|库温|及|垛温|。,n|u|v|u|n|v|n|w|nr|c|n|w,气温| |库温| |垛温,n|w|PER|w|nr
湿度指空气中水蒸气含量的程度。通常以绝对湿度、饱和湿度、相对湿度来衡量。,空气 水蒸气 含量程度 绝对湿度 饱和湿度 相对湿度 衡量,10,湿度|指|空气|中水蒸气|含量|的|程度|。|通常|以|绝对湿度|、|饱和湿度|、|相对湿度|来|衡量|。,n|v|n|n|n|u|n|w|d|p|n|w|nz|w|n|v|v|w,空气| |水蒸气| |含量|程度| |绝对湿度| |饱和湿度| |相对湿度| |衡量,n|w|n|w|n|n|w|n|w|nz|w|n|w|v
仓库除了注意调节仓库温湿度外，还要注意虫鼠害、霉腐、锈蚀的防治。,调节 仓库温湿度 注意 虫鼠害 霉腐 锈蚀,10,仓库|除了|注意|调节|仓库|温湿度|外|，|还要|注意|虫鼠害|、|霉腐|、|锈蚀|的|防治|。,n|p|v|v|n|n|f|w|v|v|vn|w|vn|w|v|u|vn|w,调节| |仓库|温湿度| |注意| |虫|鼠害| |霉腐| |锈蚀,v|w|n|n|w|v|w|n|n|w|vn|w|v
普通物品堆码方式：主要有散堆方式、货架方式、成组堆码方式、垛堆方式四种。,散堆方式 货架方式 成组堆码方式 垛堆方式,10,普通|物品|堆码|方式|：|主要|有|散堆|方式|、|货架|方式|、|成|组|堆码|方式|、|垛堆|方式|四种|。,a|n|vn|n|w|ad|v|vn|n|w|n|n|w|v|n|vn|n|w|nz|n|m|w,散堆|方式| |货架|方式| |成|组|堆码|方式| |垛堆|方式,n|n|w|n|n|w|v|n|vn|n|w|nz|n
散堆方式：指将无包装的散货在仓库或露天货场上堆成货堆的存放方式。,无包装 散货 仓库 露天货场 货堆,10,散堆|方式|：|指|将|无|包装|的|散货|在|仓库|或|露天|货场|上|堆|成|货堆|的|存放|方式|。,n|n|w|v|d|v|n|u|n|p|n|c|a|n|f|v|v|n|u|vn|n|w,无|包装| |散货| |仓库| |露天|货场| |货堆,v|n|w|n|w|n|w|a|n|w|n
货架方式：指使用货架进行堆码。,货架 堆码,10,货架|方式|：|指|使用|货架|进行|堆码|。,n|n|w|v|v|n|v|n|w,货架| |堆|码,n|w|v|n
成组堆码：指采用成组工具现将物品组成一组、使其堆存单元扩大，从而可以用装卸机械成组搬运、装卸。,成组工具 物品 组成一组 堆存 单元扩大 装卸机械 成组 搬运 装卸,10,成|组|堆码|：|指|采用|成|组|工具|现|将|物品|组成|一组|、|使|其|堆存|单元|扩大|，|从而|可以|用|装卸|机械|成|组|搬运|、|装卸|。,v|n|n|w|v|v|v|n|n|t|p|n|v|m|w|v|r|v|n|v|w|c|v|p|vn|n|v|n|v|w|vn|w,成|组|工具| |物品| |组成|一组| |堆存| |单元|扩大| |装卸|机械| |成|组| |搬运| |装卸,v|n|n|w|n|w|v|m|w|vn|w|n|v|w|vn|n|w|v|n|w|v|w|v
堆垛方式：直接利用物品进行堆码。,直接 物品 堆码,10,堆垛|方式|：|直接|利用|物品|进行|堆码|。,vn|n|w|ad|v|n|v|n|w,直接| |物品| |堆|码,a|w|n|w|v|n
堆垛方式是应用最广泛的、样式最繁多的一种堆码方式。,应用 最广泛 样式 最繁多,10,堆垛|方式|是|应用|最|广泛|的|、|样式|最|繁多|的|一种|堆码|方式|。,vn|n|v|vn|d|a|u|w|n|d|a|u|m|vn|n|w,应用| |最|广泛| |样式| |最|繁多,vn|w|d|a|w|n|w|d|a
货垛的五距：墙距、柱、顶距、灯距和垛距。,墙距 柱 顶距 灯距 垛距,10,货垛|的|五距|：|墙|距|、|柱|、|顶距|、|灯|距|和|垛距|。,n|u|m|w|n|v|w|n|w|n|w|n|v|c|n|w,墙|距| |柱| |顶距| |灯|距| |垛距,n|v|w|n|w|n|w|n|v|w|nz
仓库通道一般包括主通道和支通道以及副道。,主通道 支通道 副道,10,仓库|通道|一般|包括|主|通道|和|支|通道|以及|副道|。,n|n|ad|v|a|n|c|vn|n|c|n|w,主|通道| |支|通道| |副道,a|n|w|v|n|w|n
垛牌：为了保管及时掌握物品资料，需要在或多上挂有过关该垛物品的资料标签。,保管 掌握 物品资料 挂有 过关 垛物品 资料标签,10,垛牌|：|为了|保管|及时|掌握|物品|资料|，|需要|在|或多|上|挂|有|过|关|该垛|物品|的|资料|标签|。,n|w|p|v|ad|v|n|n|w|v|p|d|v|v|v|u|v|r|n|u|n|n|w,保管| |掌握| |物品|资料| |挂|有| |过关| |垛|物品| |资料|标签,v|w|v|w|n|n|w|v|v|w|v|w|n|n|w|n|n
垛牌的内容有货位号、物品名称、规格、制造日期等。,货位号 物品名称 规 制造日期,10,垛牌|的|内容|有|货位号|、|物品|名称|、|规格|、|制造|日期|等|。,n|u|n|v|nz|w|n|n|w|n|w|vn|n|u|w,货位号| |物品|名称| |规| |制造|日期,nz|w|n|n|w|n|w|vn|n
垛形指货跺的外部形状。可为矩形、正方形、三角形、梯形、半圆形等。,货跺 外部形状 矩形 正方形、三角形 梯形 半圆形,10,垛形|指|货|跺|的|外部|形状|。|可为|矩形|、|正方形|、|三角形|、|梯形|、|半圆形|等|。,n|v|n|v|u|f|n|w|v|n|w|n|w|n|w|n|w|n|u|w,货|跺| |外部|形状| |矩形| |正方形|、|三角形| |梯形| |半圆形,n|v|w|f|n|w|n|w|n|w|n|w|n|w|n
